waarborg_id,uitkeringsdatum_kapitaal_leven,datum_waardering_reserve,fiscaliteit_levensverzekeringspremie,fiscaal_regime_vd_prestaties,oorsprong_der_premiebetaling,contract_genereert_winstdeelname,contract_onderhevig_aan_perequatie,onderworpenheid_vd_prestatie,voorschot_op_polis,kapitaal_bij_leven,kapitaal_bij_overlijden,verworven_winstdeelname_bij_leven,verworven_winstdeelname_bij_overlijde,toekenning_winstdeelname_vh_jaar,waarde_vd_reserve,type_std_begunstigde_bij_leven,begunstigde_std_heeft_contractvdl_aanv_bleven,type_std_begunstigde_bij_overlijde,begunstigde_std_heeft_contractvdl_aanv_boverlijde,jaarlijkse_rente_levensv,gewaarborgde_rentevoet_leven,kapitaal
103033721,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103033723,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103034256,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103034258,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103034260,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103061440,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103061442,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103061444,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103092309,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103092311,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103092313,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103102128,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103102130,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103102132,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103109975,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103109977,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103109979,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103112195,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103112197,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103112199,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103112329,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103112331,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103112333,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103113640,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103113642,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103113644,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103132093,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103132095,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103132097,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103191842,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103191844,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103191846,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103223166,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103223168,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103223170,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103226415,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103226417,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103226419,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103369389,0000-00-00,2024-12-31,,,,0,0,0,0,0.00,362000.00,0.00,0.00,0.00,0.00,,0,C,1,0.00,2.00,0.00
103371599,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103371601,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103371603,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103447075,0000-00-00,2024-12-31,,,,0,0,0,0,0.00,362000.00,0.00,0.00,0.00,0.00,,0,C,1,0.00,2.00,0.00
103465039,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103465041,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103465043,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103468997,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103468999,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103469001,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103487221,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103487223,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103487225,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103512333,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103512335,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103512337,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103536634,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103536636,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103572249,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103572251,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103572253,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103574057,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103574059,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103574061,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103576826,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103576828,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103576830,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103674243,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103674245,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103674247,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103693567,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103693569,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103693571,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103700526,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103700528,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103700530,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103723267,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103723269,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103723271,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103727017,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103727019,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103727021,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103729121,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103729123,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103729125,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103743455,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103743457,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103743459,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103751173,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103751175,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103751177,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103758349,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103758351,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103769286,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103769288,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103769290,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103772160,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103772162,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103772164,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103790645,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103790647,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103790649,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103815446,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103815448,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103815450,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103818341,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103818343,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
103818345,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103834186,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103834188,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103834190,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103852721,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103852723,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103852725,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103861139,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103861141,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103861143,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103906049,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103906051,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103906053,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103906076,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103906078,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103906080,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103907059,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103907061,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103907063,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103907727,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103907729,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103907731,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103907893,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103907895,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103907897,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103918725,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103918727,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
103918729,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103928675,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,51499.19,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
103928681,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2574.95
103928707,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,51499.19,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
103928713,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2574.95
103958865,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103958867,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
103958869,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104061531,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104061533,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104061535,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104107789,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104107791,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104107793,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104136887,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,3000000.00
104136889,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104136891,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,3000000.00
104138111,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104138113,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104138115,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104138151,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104138153,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104138155,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104141539,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104141541,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104141543,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104153719,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104153721,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104153723,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104177704,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104177706,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104177708,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104180689,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104180691,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
104180693,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104224984,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104224986,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104224988,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104235414,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104235416,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
